ID,protocol,browser_type,login_attempts,duration,packet_size,encryption_used,ip_reputation_score,failed_logins,unusual_time_access,attack
8084,TCP,Chrome,6.0,1036.7517657746089,208,DES,0.0988206292601928,3,0,Y
8085,TCP,Chrome,5.0,441.4107456591945,547,DES,0.0458943083725144,2,0,N
8086,TCP,Chrome,4.0,707.538549988313,103,AES,0.7675971258899618,3,0,Y
8087,UDP,Chrome,2.0,556.277457433342,446,AES,0.2031173740479764,1,0,N
8088,TCP,Safari,7.0,1030.628596990702,588,AES,0.1257204726672213,1,0,Y
8089,TCP,Chrome,3.0,1012.8228226857816,395,,0.3186388677627745,1,0,N
8090,UDP,Firefox,3.0,476.51129056019823,289,DES,0.0841920246303538,0,0,N
8091,ICMP,Safari,4.0,116.05144533057978,669,,0.1459548922488833,2,0,N
8092,TCP,Chrome,5.0,419.23184549363793,479,,0.1287685666236912,1,0,N
8093,TCP,Firefox,2.0,139.61149713706786,402,DES,0.0409768467178364,2,0,Y
8094,TCP,Chrome,2.0,2558.4337991370858,508,DES,0.2850336052432018,0,0,N
8095,TCP,Chrome,5.0,2398.894715519716,1027,,0.0824373661538584,0,0,Y
8096,UDP,Firefox,5.0,488.053788577929,730,DES,0.3534754642011888,1,0,N
8097,TCP,Chrome,2.0,22.413363231261123,732,AES,0.2249384389277177,1,0,N
8098,UDP,Chrome,3.0,375.5469559962844,587,AES,0.4744068218490281,1,0,N
8099,TCP,Chrome,5.0,1803.7525203667087,533,AES,0.1247998814042729,2,1,Y
8100,TCP,Chrome,4.0,271.76564262599555,64,AES,0.3195667655703733,0,0,N
8101,TCP,Chrome,2.0,778.2462105967982,364,AES,0.049839297716621,2,0,N
8102,TCP,Chrome,1.0,162.61120129168003,403,AES,0.4793807843309483,0,0,N
8103,TCP,Firefox,7.0,1395.126451003044,125,DES,0.1234776039300734,3,0,Y
8104,TCP,Chrome,6.0,1779.7390166265398,268,,0.3098894211049028,2,1,N
8105,TCP,Firefox,6.0,763.8583134505185,103,AES,0.2661998200600837,2,0,Y
8106,UDP,Edge,5.0,782.0277076171228,492,AES,0.1968914584963981,2,0,N
8107,TCP,Chrome,2.0,380.57276850697815,663,,0.3392088116760405,2,0,N
8108,UDP,Edge,3.0,982.3156373199116,721,DES,0.1502344784178817,0,0,N
8109,TCP,Edge,4.0,520.777878140071,582,DES,0.1761470348916853,1,0,N
8110,UDP,Chrome,4.0,1094.7222758544638,307,DES,0.2287663243827486,2,0,N
8111,ICMP,Edge,,2766.5163570468303,113,DES,0.3104292659475328,4,0,Y
8112,TCP,Chrome,1.0,1382.4684456079208,148,,0.3087947923461298,1,1,N
8113,UDP,Firefox,4.0,582.7397338465074,246,,0.6566590387102245,2,0,Y
8114,TCP,Unknown,9.0,3086.350482393208,322,DES,0.404588221409101,4,0,Y
8115,UDP,Chrome,6.0,747.323939231724,468,AES,0.3421152419193542,2,0,Y
8116,TCP,Firefox,2.0,53.6578474688697,297,AES,0.195752834205437,2,0,N
8117,TCP,Chrome,3.0,1048.556653676396,567,DES,0.3222089607285953,2,0,N
8118,TCP,Chrome,3.0,1372.1149268109557,453,AES,0.2139122771719345,1,0,N
8119,TCP,Chrome,6.0,115.87210515581732,502,,0.4372270788964194,2,0,N
8120,TCP,Chrome,4.0,909.774309170825,728,AES,0.1850191086210685,3,0,Y
8121,ICMP,Firefox,5.0,2029.8022414941229,263,,0.3053297739072886,2,0,Y
8122,UDP,Chrome,6.0,231.66812208708936,583,DES,0.3700416258336673,3,0,Y
8123,TCP,Chrome,7.0,703.5980025850862,497,AES,0.7319234554191169,3,0,Y
8124,UDP,Chrome,2.0,256.81272166557915,433,AES,0.0167848282363055,2,0,N
8125,UDP,Chrome,5.0,1191.2197015618594,677,AES,0.5408073934654465,3,0,Y
8126,TCP,Chrome,3.0,695.2586568277587,675,AES,0.1285364382494002,1,0,N
8127,TCP,Safari,4.0,446.999817240967,310,DES,0.332495508315874,0,0,N
8128,TCP,Unknown,6.0,23.533152866318588,463,,0.679762803930343,1,0,Y
8129,UDP,Chrome,1.0,2317.418613142928,556,DES,0.1887222057334292,1,1,N
8130,UDP,Firefox,7.0,550.9087340661013,445,,0.2505050869034209,1,0,Y
8131,TCP,Chrome,3.0,1304.1597357576202,617,,0.4135040406887367,0,0,Y
8132,TCP,Firefox,1.0,397.9260549184381,556,AES,0.4142949958952946,1,0,N
8133,UDP,Chrome,5.0,1512.9296125073126,866,DES,0.4234819225656756,2,0,Y
8134,UDP,Chrome,6.0,139.5198062192801,193,AES,0.114043489229398,0,0,Y
8135,UDP,Chrome,5.0,210.6454353408308,475,AES,0.2788285371535762,1,0,N
8136,TCP,Chrome,4.0,324.44176465617136,318,AES,0.2987936184778713,1,0,N
8137,TCP,Chrome,7.0,74.21462737336813,620,AES,0.3337135702991438,2,0,Y
8138,TCP,Chrome,3.0,469.3607610905034,176,DES,0.4132494777168288,1,0,Y
8139,TCP,Safari,3.0,532.3079367735035,569,AES,0.5777697508896886,0,0,Y
8140,UDP,Chrome,4.0,97.55333460767883,373,AES,0.3317352313162388,2,0,N
8141,TCP,Edge,3.0,445.6334714438048,353,,0.5034960957036562,2,0,N
8142,UDP,Chrome,1.0,175.8154510604377,210,AES,0.3021886414566344,0,0,N
8143,TCP,Chrome,5.0,1664.9097093180892,406,DES,0.7506164447814774,0,0,Y
8144,UDP,Chrome,3.0,569.5271479486414,716,,0.3653753520401214,2,0,Y
8145,TCP,Unknown,2.0,2428.6793183797463,494,DES,0.0166261390113681,3,0,Y
8146,TCP,Chrome,1.0,334.1493832642008,625,DES,0.2653864253603097,2,1,N
8147,TCP,Chrome,5.0,334.10522717075304,832,AES,0.1304070253518454,1,0,Y
8148,TCP,Firefox,3.0,330.8524791195041,552,DES,0.414792101798083,1,0,N
8149,UDP,Chrome,2.0,249.89081660155747,388,AES,0.0549799719922672,0,0,N
8150,TCP,Edge,8.0,1226.858330109641,593,DES,0.4760569042638637,2,0,Y
8151,TCP,Chrome,2.0,265.8544104296171,391,,0.6132852763944067,1,0,Y
8152,UDP,Firefox,4.0,271.7567406868788,399,AES,0.5236816597830671,4,0,Y
8153,UDP,Edge,2.0,38.42521888710005,196,DES,0.0798097649565749,0,0,Y
8154,TCP,Unknown,7.0,2690.228863838771,685,,0.3127414215382439,3,0,Y
8155,UDP,Unknown,8.0,1739.3102238708536,422,DES,0.3194465770788909,1,0,Y
8156,TCP,Chrome,6.0,276.8250379134656,536,AES,0.1700749760365784,3,0,Y
8157,TCP,Chrome,5.0,588.4580967483794,292,,0.30260149016782,1,1,Y
8158,TCP,Firefox,4.0,527.3755857269653,587,,0.3811483780203985,1,0,N
8159,TCP,Chrome,5.0,73.4318318666269,347,AES,0.3996503323826498,0,0,N
8160,TCP,Chrome,4.0,606.0583499468681,471,AES,0.087537905896906,0,0,N
8161,TCP,Unknown,6.0,96.22285472988528,675,,0.3373013408601992,3,0,Y
8162,TCP,Chrome,3.0,455.45565139352107,658,AES,0.4480843702782508,1,0,N
8163,UDP,Chrome,7.0,73.52057135239538,495,,0.6469752494886744,4,0,Y
8164,TCP,Chrome,7.0,711.1665260063804,146,AES,0.5313538903898949,2,0,Y
8165,ICMP,Firefox,4.0,40.200446350128544,1098,AES,0.5475410484433739,2,0,N
8166,UDP,Firefox,4.0,792.0114566004484,849,AES,0.3524824595584812,2,0,N
8167,TCP,Edge,2.0,982.6628615979776,644,AES,0.333449553074215,3,0,Y
8168,TCP,Edge,12.0,676.7836109089554,349,AES,0.1730189266348305,1,0,Y
8169,TCP,Chrome,4.0,507.1332226291229,477,AES,0.2326618565233513,3,1,Y
8170,UDP,Edge,3.0,50.17525128942594,391,AES,0.4944554124877282,1,0,N
8171,TCP,Unknown,4.0,9.134569023248526,752,AES,0.1951467933579384,2,0,Y
8172,TCP,Edge,3.0,335.3651058967353,552,AES,0.412305290807468,2,0,N
8173,UDP,Edge,4.0,1180.1089724805054,343,AES,0.5607011687410578,3,1,Y
8174,TCP,Firefox,4.0,833.6598159609599,405,,0.1035161960978226,1,0,N
8175,TCP,Firefox,5.0,107.08201818436108,724,AES,0.2189863506658039,1,0,N
8176,TCP,Edge,9.0,931.6456963591472,820,DES,0.3069208180184195,3,0,Y
8177,UDP,Chrome,4.0,684.3740151844733,805,AES,0.5194340820548018,0,0,N
8178,UDP,Unknown,5.0,145.9115130795782,651,AES,0.3759327500799344,2,0,Y
8179,TCP,Chrome,2.0,1126.1832131587585,449,AES,0.4268263126297728,2,1,N
8180,TCP,Chrome,5.0,1418.9997405154386,64,AES,0.1532708758460251,3,0,Y
8181,UDP,Chrome,4.0,211.7533054902685,559,DES,0.3562924763777069,0,0,N
8182,UDP,Edge,1.0,808.2312634049067,499,,0.6853143630159296,1,0,Y
8183,UDP,Chrome,5.0,380.0225597220692,527,DES,0.419663450507341,2,0,N
8184,TCP,Chrome,5.0,48.19160524427308,510,AES,0.1829522934102535,3,0,Y
8185,UDP,Chrome,6.0,1580.6606073322157,234,AES,0.2947306289102931,2,0,N
8186,TCP,Edge,5.0,1375.1544082902622,611,,0.4119336623357582,1,0,N
8187,TCP,Edge,2.0,306.11306062152045,626,AES,0.249673834886379,0,1,N
8188,UDP,Chrome,7.0,606.5841646203022,636,DES,0.2648243526696744,1,0,Y
8189,TCP,Chrome,3.0,574.558094364795,689,AES,0.2737057063068028,1,1,N
8190,UDP,Chrome,2.0,156.28568741862082,620,AES,0.3107088437044413,2,0,N
8191,TCP,Chrome,2.0,125.95385423199504,417,AES,0.3016956398260327,1,0,N
8192,UDP,Chrome,7.0,1487.6943182055434,485,,0.124919026255686,1,0,Y
8193,TCP,Chrome,5.0,1616.0818980687254,518,DES,0.5566406842672523,2,0,Y
8194,TCP,Chrome,1.0,1033.310308967767,521,AES,0.5506932774302916,0,0,N
8195,TCP,Firefox,3.0,60.439044654449816,699,AES,0.2456900792603998,2,0,N
8196,TCP,Chrome,7.0,1918.767487608038,628,AES,0.2891264113890103,2,0,Y
8197,UDP,Safari,8.0,3160.309039123257,915,AES,0.2335381272393351,0,0,Y
8198,TCP,Chrome,4.0,1195.5097438819732,941,AES,0.5318255690787494,2,0,N
8199,TCP,Edge,2.0,348.8376047797885,515,,0.4848424575396401,1,0,Y
8200,TCP,Firefox,4.0,416.3974882910184,64,DES,0.1635161307009994,0,1,Y
8201,UDP,Edge,4.0,1629.9442529961734,747,,0.4979957548010982,1,0,Y
8202,TCP,Edge,1.0,263.0100664820082,391,DES,0.3753721156602554,1,0,N
8203,TCP,Edge,2.0,122.38819108211592,339,DES,0.573803212651666,2,0,N
8204,TCP,Unknown,2.0,1384.4003683755934,420,DES,0.4227022360160852,2,0,Y
8205,UDP,Chrome,2.0,171.8750222171949,410,AES,0.247267761008248,1,0,N
8206,TCP,Chrome,4.0,1902.7079672472728,622,AES,0.3903701325972544,2,1,N
8207,TCP,Chrome,9.0,724.4431168643918,188,DES,0.3337156804496541,3,0,Y
8208,UDP,Edge,6.0,648.4099770556688,284,AES,0.1922419521376916,0,0,N
8209,TCP,Firefox,2.0,1195.9926372436553,568,AES,0.2728580733119676,0,0,N
8210,TCP,Safari,9.0,13.28187810368932,624,AES,0.7113777717041139,1,0,Y
8211,ICMP,Firefox,6.0,1000.1222921999477,628,,0.2108137064643367,3,0,Y
8212,TCP,Chrome,6.0,730.0261505270257,342,,0.3134857795876419,1,0,N
8213,TCP,Chrome,2.0,593.5014328051151,304,DES,0.3735508721862763,1,0,N
8214,TCP,Chrome,3.0,196.03133971165025,398,,0.271781518960446,3,1,Y
8215,UDP,Chrome,4.0,1414.9084543499396,547,,0.3104968548661898,1,0,N
8216,TCP,Chrome,1.0,230.8396366461694,797,AES,0.2652658296400534,2,0,N
8217,TCP,Firefox,6.0,538.3194476580645,90,AES,0.3526419918434376,5,1,Y
8218,TCP,Edge,3.0,137.65655362316042,455,DES,0.1044123101797917,2,1,N
8219,UDP,Firefox,7.0,2910.859613748506,233,AES,0.2082341430060509,1,0,Y
8220,TCP,Chrome,4.0,173.0663215358354,169,AES,0.0766851663718917,1,0,N
8221,TCP,Chrome,7.0,1300.528641537922,693,DES,0.3064212829640429,2,0,Y
8222,TCP,Chrome,5.0,244.2199393837037,608,AES,0.5692281705926764,0,0,N
8223,TCP,Firefox,2.0,236.6178885067777,589,,0.1256517829734136,4,0,Y
8224,UDP,Firefox,5.0,438.14438282969206,684,AES,0.3574238378737439,3,0,Y
8225,TCP,Chrome,4.0,1495.850822103381,404,AES,0.4318980102113339,1,0,N
8226,UDP,Chrome,2.0,930.6676500973314,413,AES,0.3128411927318449,2,0,Y
8227,TCP,Firefox,3.0,1642.3010385431066,937,DES,0.2828871653445001,4,0,Y
8228,UDP,Chrome,7.0,38.69053983449341,450,AES,0.5535003206603697,2,1,Y
8229,TCP,Safari,5.0,2493.2851704942136,647,AES,0.5183373660667911,2,0,N
8230,TCP,Chrome,3.0,64.21949662820556,501,DES,0.5122038309699382,2,0,N
8231,ICMP,Chrome,4.0,1021.4223154210966,130,AES,0.5407328377470029,2,0,Y
8232,ICMP,Chrome,7.0,185.7203481109984,91,,0.2405749923184225,3,0,Y
8233,TCP,Chrome,3.0,1470.3006463454628,384,DES,0.1875376542465053,0,1,N
8234,TCP,Chrome,1.0,1586.5008249317998,711,,0.5933580341370054,1,0,N
8235,TCP,Chrome,3.0,641.03101314724,657,AES,0.3226906724011537,0,0,N
8236,UDP,Firefox,3.0,412.4973107139484,682,AES,0.7292343706445451,3,0,Y
8237,TCP,Chrome,7.0,1261.4650915867996,302,DES,0.1658516556093718,1,0,Y
8238,TCP,Chrome,4.0,1657.377855364533,823,DES,0.2051924794653918,1,0,N
8239,TCP,Safari,4.0,1072.3218397807111,307,AES,0.2990578232380465,2,0,N
8240,UDP,Chrome,8.0,1899.408891672871,542,DES,0.0573822152425538,0,1,Y
8241,TCP,Chrome,3.0,787.9374787323975,497,AES,0.098315414594782,2,0,N
8242,TCP,Chrome,2.0,888.0749950736525,465,,0.2821109683578564,1,1,N
8243,TCP,Chrome,4.0,678.6476926375373,767,DES,0.0750215994521465,0,0,N
8244,TCP,Chrome,7.0,535.7980589966814,358,AES,0.3072572766845045,0,1,Y
8245,TCP,Chrome,2.0,851.0455041228167,230,AES,0.1107430464149534,2,0,N
8246,UDP,Edge,1.0,658.8879244137104,503,,0.4104781270685968,1,0,N
8247,UDP,Firefox,5.0,1051.1491196920583,420,,0.4009695641340164,3,0,Y
8248,TCP,Chrome,1.0,2177.3265291918983,1175,AES,0.0309963240918576,2,0,N
8249,UDP,Chrome,4.0,373.5071924302525,635,AES,0.4349930836858622,2,0,N
8250,TCP,Edge,3.0,423.692060671728,418,AES,0.2160974131113945,2,0,N
8251,TCP,Chrome,2.0,12.118181795894827,288,DES,0.8576914500645841,1,0,Y
8252,ICMP,Chrome,3.0,598.9863738112165,123,DES,0.3078801742663182,1,0,N
8253,TCP,Edge,7.0,112.69892796620344,294,,0.3016710010742403,4,0,Y
8254,TCP,Firefox,3.0,1007.026834766916,522,DES,0.1503553122358695,3,0,Y
8255,ICMP,Firefox,4.0,1209.8015265908948,785,AES,0.2408609931086494,1,0,N
8256,TCP,Chrome,1.0,1026.241302923614,724,AES,0.0710150595921597,1,0,Y
8257,UDP,Edge,2.0,632.8626867687567,545,DES,0.4789007729167573,1,1,N
8258,UDP,Chrome,3.0,611.2288339566793,435,AES,0.1357244708806128,2,0,N
8259,TCP,Chrome,5.0,832.0195168195003,553,,0.2486001542877977,3,0,Y
8260,TCP,Chrome,5.0,647.2071192956356,396,AES,0.3597271753015736,0,0,Y
8261,TCP,Chrome,7.0,1109.9668921077812,843,AES,0.1797367464437734,4,0,Y
8262,TCP,Edge,7.0,1799.446405669476,462,AES,0.5720843162346713,1,1,Y
8263,TCP,Chrome,5.0,614.5198773470265,482,AES,0.1533760801901151,1,0,N
8264,UDP,Firefox,6.0,93.5341843386284,64,AES,0.1737736624107991,2,0,N
8265,TCP,Chrome,5.0,112.3599961469175,460,AES,0.3286142176630701,0,0,N
8266,TCP,Chrome,1.0,377.17938005748056,667,AES,0.1927966983564942,3,0,Y
8267,TCP,Firefox,2.0,548.6080159574885,286,AES,0.3479013741985853,0,0,N
8268,TCP,Chrome,5.0,203.9658009172724,349,AES,0.486124493792648,0,1,N
8269,UDP,Firefox,8.0,482.2799362115237,658,AES,0.3855964664736087,4,0,Y
8270,TCP,Chrome,5.0,116.699672822669,204,AES,0.3643057529198736,1,0,N
8271,UDP,Chrome,5.0,220.42364625353235,711,,0.1932695976068911,1,0,N
8272,TCP,Chrome,3.0,1059.2837213745192,393,DES,0.3949584071175769,1,0,N
8273,TCP,Chrome,3.0,3390.774597612003,422,,0.1991284373063001,1,0,N
8274,TCP,Firefox,4.0,164.83555778891775,275,,0.189342246207378,3,0,Y
8275,TCP,Chrome,10.0,331.3180493807651,575,AES,0.3420657280472213,2,0,Y
8276,TCP,Chrome,1.0,345.4718835170755,991,DES,0.3296560322118401,1,0,N
8277,TCP,Safari,3.0,202.1877453075867,656,AES,0.2348553753056085,1,0,N
8278,UDP,Chrome,4.0,182.58211489884408,327,,0.1452738248167697,1,0,N
8279,TCP,Chrome,3.0,112.96918112185016,727,AES,0.3031775833639525,4,0,Y
8280,UDP,Edge,1.0,1904.563551242715,436,AES,0.4215170747504371,2,0,N
8281,TCP,Firefox,5.0,838.4243640361443,774,,0.1582431664950264,1,0,Y
8282,TCP,Chrome,5.0,274.5196808566938,661,,0.6926667872324479,1,0,Y
8283,TCP,Chrome,1.0,238.82668294472467,64,AES,0.3074936447346304,0,1,N
8284,TCP,Chrome,4.0,712.7384911525935,299,AES,0.2235918085867273,1,0,N
8285,UDP,Chrome,1.0,955.805330845094,688,,0.3289786855835059,1,0,N
8286,TCP,Chrome,5.0,233.3612520466988,530,AES,0.3370684310301633,1,0,Y
8287,TCP,Chrome,3.0,341.1420557305335,295,,0.4155043642598801,1,0,N
8288,TCP,Edge,3.0,274.6824852113575,373,,0.3319535274907084,2,0,N
8289,TCP,Chrome,7.0,73.43642201713354,118,AES,0.0851812076637342,3,1,Y
8290,UDP,Edge,4.0,390.8970988488292,482,AES,0.0326757561385522,1,0,N
8291,TCP,Firefox,7.0,610.1884822300854,942,AES,0.0779884675107637,1,0,Y
8292,UDP,Chrome,1.0,852.2184260965282,660,AES,0.5109962664609636,2,0,N
8293,TCP,Edge,4.0,431.29323216449336,938,DES,0.3435746704978244,2,0,N
8294,UDP,Firefox,2.0,3277.243285797686,676,DES,0.4803577794026336,2,0,N
8295,UDP,Chrome,,786.4524790733343,705,AES,0.3692656318364891,3,0,Y
8296,TCP,Chrome,3.0,1741.3581833249675,894,AES,0.1644568559471694,1,0,Y
8297,TCP,Chrome,6.0,1981.4342463477456,575,AES,0.1161325285342929,0,0,N
8298,UDP,Chrome,3.0,1378.0824393944883,462,AES,0.1969877767695428,3,0,Y
8299,TCP,Firefox,2.0,251.75279583868084,706,DES,0.4854595895999545,1,0,Y
8300,UDP,Firefox,5.0,451.489576945959,790,,0.3717459728773188,1,0,N
8301,TCP,Edge,2.0,0.5,404,AES,0.4629508956663629,1,1,N
8302,TCP,Chrome,6.0,480.318602228892,355,,0.3296402514767879,3,0,Y
8303,UDP,Chrome,4.0,278.23186192482297,527,AES,0.1990303740643647,2,1,N
8304,TCP,Firefox,6.0,94.93320934283916,666,,0.4148976658330606,2,0,N
8305,TCP,Edge,2.0,1459.03540776335,659,AES,0.2602206103352128,2,0,N
8306,TCP,Edge,6.0,895.330084250641,215,,0.0670383106881044,5,0,Y
8307,TCP,Chrome,2.0,5613.647107025123,882,,0.6094991966551108,3,0,Y
8308,UDP,Chrome,2.0,551.9433987832339,371,DES,0.1542445793584098,0,0,N
8309,UDP,Chrome,6.0,321.2256453290336,446,AES,0.1172430630892642,4,0,Y
8310,UDP,Chrome,1.0,245.0151491603792,319,AES,0.5326534912820686,2,0,N
8311,TCP,Chrome,6.0,457.2550894209864,1039,DES,0.3102971912032454,2,1,N
8312,TCP,Safari,5.0,296.7027600881873,548,AES,0.3198080358153693,1,0,N
8313,UDP,Unknown,6.0,3747.245493472693,329,DES,0.2508045043071926,4,0,Y
8314,TCP,Chrome,4.0,161.49118615741304,672,DES,0.4514734573069777,1,1,N
8315,TCP,Safari,5.0,15.452028025607046,653,AES,0.1990601533122595,3,0,Y
8316,UDP,Chrome,2.0,111.40918848834104,462,AES,0.5477593551229933,1,0,N
8317,TCP,Firefox,4.0,1777.0424740413391,668,AES,0.6311834858140115,0,0,Y
8318,TCP,Chrome,5.0,947.1250826425696,334,DES,0.1294138025972129,2,0,N
8319,TCP,Edge,2.0,1225.8785798233498,401,AES,0.509782090208069,3,0,Y
8320,TCP,Chrome,6.0,309.08496180949646,97,AES,0.0919891353376015,3,0,Y
8321,TCP,Firefox,1.0,779.7792665887047,235,AES,0.0851317494156857,2,0,Y
8322,UDP,Edge,2.0,984.5235221496312,861,DES,0.3778472988080705,1,0,N
8323,TCP,Chrome,3.0,316.1141886831893,828,,0.0982777762396575,2,0,N
8324,TCP,Firefox,5.0,1031.4145340597015,513,,0.3459157610820685,0,0,N
8325,UDP,Firefox,5.0,794.664247000862,832,AES,0.1084155610970332,1,0,N
8326,TCP,Edge,4.0,281.04862863570025,467,DES,0.0913143030887612,2,0,N
8327,TCP,Firefox,4.0,43.44321359513156,451,,0.4709160580791815,1,0,N
8328,TCP,Chrome,8.0,217.30507196608863,511,DES,0.0784812378676021,2,0,Y
8329,UDP,Chrome,5.0,773.0913552403086,475,AES,0.1996088936160195,2,0,N
8330,TCP,Edge,4.0,731.0962453269309,456,,0.2675418199830464,2,0,N
8331,TCP,Firefox,3.0,566.8509676371001,728,,0.4710814906153638,2,1,Y
8332,TCP,Chrome,2.0,231.72064894230263,530,AES,0.3550041102985684,1,0,N
8333,TCP,Chrome,4.0,470.3622522374886,642,DES,0.0387444977964985,1,0,N
8334,TCP,Chrome,5.0,124.42881418615204,706,AES,0.4504710489151942,0,0,N
8335,TCP,Chrome,3.0,868.6744018750156,577,AES,0.1813459925159467,2,0,N
8336,TCP,Chrome,4.0,1627.0243458359269,305,AES,0.2619252844200757,2,0,N
8337,TCP,Chrome,3.0,498.4282237320456,229,AES,0.4625819619857166,1,0,N
8338,TCP,Firefox,6.0,191.61913050613404,529,DES,0.3657005251745592,1,0,N
8339,TCP,Edge,5.0,1407.6799380756331,465,AES,0.2546804685045613,1,0,Y
8340,TCP,Firefox,2.0,300.42928338586773,517,AES,0.1666659442558574,1,0,N
8341,UDP,Chrome,6.0,721.0579191847019,496,AES,0.6120353469600948,1,0,Y
8342,UDP,Chrome,2.0,62.73387905220452,1016,,0.2548409703332799,4,0,Y
8343,ICMP,Firefox,9.0,1012.5011229372008,233,AES,0.3434135499486996,1,0,Y
8344,TCP,Unknown,4.0,493.9446493817573,102,DES,0.2276124337146618,2,0,Y
8345,TCP,Chrome,7.0,440.4139142900656,566,DES,0.06949817646068,0,1,Y
8346,TCP,Firefox,6.0,2184.68425987766,424,DES,0.7222252715029116,2,1,Y
8347,TCP,Chrome,3.0,541.0155994269841,563,AES,0.1590868609042989,2,0,N
8348,TCP,Edge,2.0,13.513911713751003,616,AES,0.3214427712986553,1,1,N
8349,TCP,Chrome,4.0,2571.5263238966504,756,,0.1127871532334467,2,0,N
8350,TCP,Chrome,4.0,9.830467012167214,198,AES,0.2997773086873813,0,1,N
8351,TCP,Chrome,4.0,614.0715169597908,388,AES,0.7490069886295083,1,0,Y
8352,TCP,Chrome,3.0,803.2172156276285,585,DES,0.3073234595598767,1,0,Y
8353,TCP,Firefox,4.0,1799.1153211858343,654,DES,0.1960505635355226,2,1,N
8354,TCP,Chrome,7.0,909.5809978087212,938,,0.3591200329909658,2,0,Y
8355,TCP,Chrome,3.0,1333.3688698298174,691,AES,0.5354201320753624,4,0,Y
8356,ICMP,Edge,7.0,1175.4716086314452,488,,0.1289275504507921,0,0,Y
8357,TCP,Edge,4.0,192.1655064721801,321,DES,0.768818945578213,1,0,Y
8358,TCP,Firefox,3.0,964.4274100145632,387,DES,0.8564245829266238,3,0,Y
8359,UDP,Chrome,10.0,811.966016359537,381,AES,0.3314962465468141,3,0,Y
8360,TCP,Firefox,4.0,223.74027954783529,631,DES,0.3405149647039582,2,0,N
8361,TCP,Chrome,4.0,109.87638356757242,551,AES,0.0176697572226781,2,0,N
8362,TCP,Firefox,2.0,1114.2987518211637,235,,0.2579027178347916,1,0,N
8363,TCP,Chrome,1.0,2835.8584879966293,412,DES,0.0404721994041688,1,0,N
8364,TCP,Chrome,3.0,1072.8911121670533,675,DES,0.230828889511541,0,0,N
8365,TCP,Firefox,1.0,1107.277027563855,570,,0.396667411925718,1,1,N
8366,TCP,Edge,2.0,145.89357966724893,613,DES,0.4289124809454903,1,1,Y
8367,UDP,Edge,7.0,227.0108601911529,576,AES,0.2222927024433968,2,1,Y
8368,TCP,Chrome,3.0,705.0528995329676,825,AES,0.3033324410319256,1,0,Y
8369,TCP,Chrome,,25.548311311108883,547,,0.5744006381851418,1,1,N
8370,TCP,Safari,1.0,881.9105901590837,422,,0.1929737423905497,2,0,N
8371,TCP,Chrome,4.0,125.14646101387032,316,,0.5108575388970296,2,0,N
8372,UDP,Firefox,2.0,426.7247490580704,549,AES,0.4843507634161735,0,0,N
8373,TCP,Chrome,2.0,308.7513400533465,64,AES,0.5940010887494945,1,0,Y
8374,UDP,Chrome,3.0,90.047313613045,463,AES,0.4511062131712881,1,0,N
8375,TCP,Safari,4.0,691.6638422440639,458,,0.1326014275771309,1,0,N
8376,UDP,Chrome,1.0,358.5885147251207,227,AES,0.1949217017586008,0,1,N
8377,TCP,Firefox,1.0,35.98532826646774,314,AES,0.2073323870137575,3,0,Y
8378,TCP,Chrome,6.0,470.1941013648578,661,AES,0.7711655498884533,1,0,Y
8379,UDP,Safari,2.0,713.7837685859636,546,,0.2877435604713215,2,0,N
8380,UDP,Edge,2.0,111.79076127382837,520,DES,0.2188111323340744,3,0,Y
8381,TCP,Chrome,2.0,703.5696500753681,561,DES,0.3761994218879289,1,0,Y
8382,ICMP,Chrome,1.0,287.6566051432951,518,DES,0.3045100401054571,1,0,N
8383,TCP,Chrome,3.0,240.50377513442385,748,DES,0.2365929637006777,4,1,Y
8384,TCP,Chrome,2.0,1269.684163195783,524,AES,0.4222385447794198,2,0,N
8385,TCP,Chrome,4.0,504.50106303266216,208,AES,0.2724593439103641,0,0,Y
8386,UDP,Firefox,2.0,379.7531213002692,826,AES,0.1577311385212144,3,0,Y
8387,ICMP,Chrome,2.0,1341.4131205793171,574,AES,0.1980614546991441,0,0,N
8388,TCP,Chrome,6.0,1929.4223774075424,382,DES,0.5492007850840595,0,0,N
8389,TCP,Firefox,4.0,302.7668151302666,249,AES,0.1225762126885045,2,0,N
8390,TCP,Chrome,5.0,41.36991695969667,579,DES,0.2105119799765117,2,0,N
8391,TCP,Chrome,,622.4719423503373,476,DES,0.2620520658451016,2,0,Y
8392,TCP,Chrome,5.0,1004.6444438473534,814,AES,0.2339206841609565,1,1,N
8393,TCP,Edge,6.0,708.9793250361827,430,AES,0.0297887738389845,1,0,N
8394,TCP,Edge,5.0,931.9446349936192,332,DES,0.3411114413197104,3,0,Y
8395,TCP,Firefox,4.0,832.4051540195238,679,AES,0.3240767280580769,2,0,N
8396,TCP,Edge,3.0,2498.759961952085,685,AES,0.137204983339686,1,0,N
8397,UDP,Chrome,7.0,1607.4428591535484,533,AES,0.3247582253340534,3,0,Y
8398,TCP,Firefox,4.0,113.10664547916178,635,DES,0.2234971538043181,1,0,N
8399,TCP,Chrome,6.0,482.0660535031043,492,AES,0.5969807991844474,2,1,N
8400,TCP,Chrome,6.0,485.2359277409984,546,AES,0.5478054036959523,2,0,N
